Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",44,"Training and Educational Services","Service payments under $100,000 (25 payees)",0,106200
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",47,"Informatics Services",,556768,0
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",47,"Informatics Services","Coradix Technology Consulting, Ottawa, Ontario",0,255291
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",47,"Informatics Services","Service payments under $100,000 (7 payees)",0,90947
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",47,"Informatics Services","TRM Technologies Inc, Ottawa, Ontario",0,210530
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",82,"Special Fees and Services",,28618,0
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",82,"Special Fees and Services","Service payments under $100,000 (24 payees)",0,28618
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",86,"Temporary Help Services",,30416,0
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",86,"Temporary Help Services","Service payments under $100,000 (4 payees)",0,30416
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",87,"Interpretation and Translation Services",,234895,0
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",87,"Interpretation and Translation Services","Public Works and Government Services Canada, Ottawa, Ontario",0,234895
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",89,"Other Services",,1382736,0
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",89,"Other Services","Cossette Communication Inc, Québec, Quebec",0,182277
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",89,"Other Services","Harris Decima Inc, Ottawa, Ontario",0,119661
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",89,"Other Services","Public Works and Government Services Canada, Ottawa, Ontario",0,132859
2014/2015,07,Finance,141,"Financial Consumer Agency of Canada",89,"Other Services","Service payments under $100,000 (83 payees)",0,947939
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",40,"Business Services",,4529347,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",40,"Business Services","Public Works and Government Services Canada, Gatineau, Quebec",0,4382998
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",40,"Business Services","Service payments under $100,000 (16 payees)",0,146349
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",41,"Legal Services",,4456204,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",41,"Legal Services","Dentons Canada LLP, Edmonton, Alberta",0,2899482
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",41,"Legal Services","Justice Canada, Ottawa, Ontario",0,1556722
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",42,"Engineering and Architectural Services",,10541665,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",42,"Engineering and Architectural Services","Arup Inc, Toronto, Ontario",0,6615690
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",42,"Engineering and Architectural Services","Public Works and Government Services Canada, Gatineau, Quebec",0,2770577
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",42,"Engineering and Architectural Services","Service payments under $100,000 (1 payee)",0,21116
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",42,"Engineering and Architectural Services","Transport Canada, Ottawa, Ontario",0,1134282
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",43,"Scientific and Research Services",,85633,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",43,"Scientific and Research Services","Service payments under $100,000 (3 payees)",0,85633
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",44,"Training and Educational Services",,612324,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",44,"Training and Educational Services","Canada School of Public Service, Ottawa, Ontario",0,113950
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",44,"Training and Educational Services","Service payments under $100,000 (140 payees)",0,498374
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",45,"Health and Welfare Services",,18273,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",45,"Health and Welfare Services","Service payments under $100,000 (3 payees)",0,18273
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",46,"Protection Services",,123380,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",46,"Protection Services","Service payments under $100,000 (4 payees)",0,123380
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",47,"Informatics Services",,6556146,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",47,"Informatics Services","CGI Group Inc, Montréal, Quebec",0,4574068
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",47,"Informatics Services","Interis Consulting Inc, Ottawa, Ontario",0,173593
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",47,"Informatics Services","IT/Net Ottawa Inc, Ottawa, Ontario",0,1269240
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",47,"Informatics Services","Public Works and Government Services Canada, Gatineau, Quebec",0,117674
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",47,"Informatics Services","Service payments under $100,000 (15 payees)",0,421571
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",48,"Management Consulting",,7485129,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",48,"Management Consulting","Altis Human Resources, Ottawa, Ontario",0,116713
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",48,"Management Consulting","IBI Group, Toronto, Ontario",0,656785
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",48,"Management Consulting","Performance Management Network Inc, Ottawa, Ontario",0,140488
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",48,"Management Consulting","Perron Hudon Bélanger Inc, Boisbriand, Quebec",0,174308
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",48,"Management Consulting","PricewaterhouseCoopers International Limited, Toronto, Ontario",0,821180
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",48,"Management Consulting","Public Works and Government Services Canada, Gatineau, Quebec",0,2728416
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",48,"Management Consulting","PPP Canada Inc, Ottawa, Ontario",0,1896017
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",48,"Management Consulting","Service payments under $100,000 (10 payees)",0,259072
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",48,"Management Consulting","St. Lawrence Seaway Management, Cornwall, Ontario",0,128613
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",48,"Management Consulting","The Access Information Agency, Ottawa, Ontario",0,563537
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",82,"Special Fees and Services",,99425,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",82,"Special Fees and Services","Service payments under $100,000 (19 payees)",0,99425
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",86,"Temporary Help Services",,378699,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",86,"Temporary Help Services","Nisha Technologies Inc, Ottawa, Ontario",0,160230
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",86,"Temporary Help Services","Service payments under $100,000 (7 payees)",0,218469
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",87,"Interpretation and Translation Services",,399936,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",87,"Interpretation and Translation Services","Public Works and Government Services Canada, Gatineau, Quebec",0,378553
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",87,"Interpretation and Translation Services","Service payments under $100,000 (1 payee)",0,21383
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",89,"Other Services",,385353,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",89,"Other Services","LVM Inc, Boucherville, Quebec",0,349288
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada",89,"Other Services","Service payments under $100,000 (2 payees)",0,36065
2014/2015,15,Justice,144,"Courts Administration Service",40,"Business Services",,1673985,0
2014/2015,15,Justice,144,"Courts Administration Service",40,"Business Services","Atchinson and Denman, Toronto, Ontario",0,210470
2014/2015,15,Justice,144,"Courts Administration Service",40,"Business Services","ASAP Reporting Services, Ottawa, Ontario",0,559177
2014/2015,15,Justice,144,"Courts Administration Service",40,"Business Services","International Reporting Inc, Ottawa, Ontario",0,255987
2014/2015,15,Justice,144,"Courts Administration Service",40,"Business Services","Royal Reporting Services Ltd, Regina, Saskatchewan",0,130728
2014/2015,15,Justice,144,"Courts Administration Service",40,"Business Services","Service payments under $100,000 (100 payees)",0,517623
2014/2015,15,Justice,144,"Courts Administration Service",41,"Legal Services",,109876,0
2014/2015,15,Justice,144,"Courts Administration Service",41,"Legal Services","Service payments under $100,000 (8 payees)",0,109876
2014/2015,15,Justice,144,"Courts Administration Service",42,"Engineering and Architectural Services",,57788,0
2014/2015,15,Justice,144,"Courts Administration Service",42,"Engineering and Architectural Services","Service payments under $100,000 (1 payee)",0,57788
2014/2015,15,Justice,144,"Courts Administration Service",44,"Training and Educational Services",,158163,0
2014/2015,15,Justice,144,"Courts Administration Service",44,"Training and Educational Services","Service payments under $100,000 (61 payees)",0,158163
2014/2015,15,Justice,144,"Courts Administration Service",45,"Health and Welfare Services",,7359,0
2014/2015,15,Justice,144,"Courts Administration Service",45,"Health and Welfare Services","Service payments under $100,000 (6 payees)",0,7359
2014/2015,15,Justice,144,"Courts Administration Service",46,"Protection Services",,2471089,0
2014/2015,15,Justice,144,"Courts Administration Service",46,"Protection Services","Commissionaires, Ottawa, Ontario",0,2382485
2014/2015,15,Justice,144,"Courts Administration Service",46,"Protection Services","Service payments under $100,000 (10 payees)",0,88604
2014/2015,15,Justice,144,"Courts Administration Service",47,"Informatics Services",,988240,0
2014/2015,15,Justice,144,"Courts Administration Service",47,"Informatics Services","Deloitte LLP, Ottawa, Ontario",0,395000
2014/2015,15,Justice,144,"Courts Administration Service",47,"Informatics Services","S i Systems Ltd, Calgary, Alberta",0,147188
2014/2015,15,Justice,144,"Courts Administration Service",47,"Informatics Services","Service payments under $100,000 (16 payees)",0,446052
2014/2015,15,Justice,144,"Courts Administration Service",48,"Management Consulting",,147965,0
2014/2015,15,Justice,144,"Courts Administration Service",48,"Management Consulting","Service payments under $100,000 (10 payees)",0,147965
2014/2015,15,Justice,144,"Courts Administration Service",82,"Special Fees and Services",,103626,0
2014/2015,15,Justice,144,"Courts Administration Service",82,"Special Fees and Services","Service payments under $100,000 (93 payees)",0,103626
2014/2015,15,Justice,144,"Courts Administration Service",86,"Temporary Help Services",,74415,0
2014/2015,15,Justice,144,"Courts Administration Service",86,"Temporary Help Services","Service payments under $100,000 (7 payees)",0,74415
2014/2015,15,Justice,144,"Courts Administration Service",87,"Interpretation and Translation Services",,2435861,0
2014/2015,15,Justice,144,"Courts Administration Service",87,"Interpretation and Translation Services","Public Works and Government Services Canada, Gatineau, Quebec",0,2405726
2014/2015,15,Justice,144,"Courts Administration Service",87,"Interpretation and Translation Services","Service payments under $100,000 (22 payees)",0,30135
2014/2015,15,Justice,144,"Courts Administration Service",89,"Other Services",,334370,0
2014/2015,15,Justice,144,"Courts Administration Service",89,"Other Services","Service payments under $100,000 (57 payees)",0,334370
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",40,"Business Services",,1910338,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",40,"Business Services","Recall Canada Holdings Inc, Toronto, Ontario",0,1683998
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",40,"Business Services","Service payments under $100,000 (72 payees)",0,226340
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",41,"Legal Services",,470886,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",41,"Legal Services","Justice Canada, Ottawa, Ontario",0,380886
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",41,"Legal Services","Service payments under $100,000 (1 payee)",0,90000
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",42,"Engineering and Architectural Services",,14972,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",42,"Engineering and Architectural Services","Service payments under $100,000 (1 payee)",0,14972
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",44,"Training and Educational Services",,823796,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",44,"Training and Educational Services","Canada School of Public Service, Ottawa, Ontario",0,112695
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",44,"Training and Educational Services","Canadian Council of Archives, Ottawa, Ontario",0,129409
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",44,"Training and Educational Services","Service payments under $100,000 (230 payees)",0,581692
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",45,"Health and Welfare Services",,13169,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",45,"Health and Welfare Services","Service payments under $100,000 (10 payees)",0,13169
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",46,"Protection Services",,1288876,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",46,"Protection Services","Commissionaires, Ottawa, Ontario",0,1278250
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",46,"Protection Services","Service payments under $100,000 (3 payees)",0,10626
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",47,"Informatics Services",,2111546,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",47,"Informatics Services","Coradix Technology Consulting Ltd, Ottawa, Ontario",0,203661
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",47,"Informatics Services","Gartner Group Canada, Toronto, Ontario",0,112410
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",47,"Informatics Services","George Blood LP, Philadelphia, Pennsylvania",0,103394
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",47,"Informatics Services","IT/Net Inc, Ottawa, Ontario",0,704960
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",47,"Informatics Services","Modis Canada Inc, Toronto, Ontario",0,145092
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",47,"Informatics Services","Service payments under $100,000 (22 payees)",0,281706
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",47,"Informatics Services","Shared Services Canada, Ottawa, Ontario",0,221080
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",47,"Informatics Services","TITUS Inc, Ottawa, Ontario",0,339243
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",48,"Management Consulting",,162740,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",48,"Management Consulting","Service payments under $100,000 (3 payees)",0,6178
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",48,"Management Consulting","Systemscope Inc, Ottawa, Ontario",0,156562
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",82,"Special Fees and Services",,167647,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",82,"Special Fees and Services","Service payments under $100,000 (108 payees)",0,167647
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",86,"Temporary Help Services",,759662,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",86,"Temporary Help Services","CLA Personnel, Gatineau, Quebec",0,152567
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",86,"Temporary Help Services","Modis Canada Inc, Ottawa, Ontario",0,116633
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",86,"Temporary Help Services","Service payments under $100,000 (8 payees)",0,291745
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",86,"Temporary Help Services","Spirit Staffing, Ottawa, Ontario",0,198717
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",87,"Interpretation and Translation Services",,632726,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",87,"Interpretation and Translation Services","Public Works and Government Services Canada, Gatineau, Quebec",0,567501
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",87,"Interpretation and Translation Services","Service payments under $100,000 (7 payees)",0,65225
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",89,"Other Services",,1489082,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",89,"Other Services","Public Works and Government Services Canada, Gatineau, Quebec",0,504976
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada",89,"Other Services","Service payments under $100,000 (77 payees)",0,984106
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",40,"Business Services",,187470,0
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",40,"Business Services","Library of Parliament, Ottawa, Ontario",0,175000
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",40,"Business Services","Service payments under $100,000 (2 payees)",0,12470
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",44,"Training and Educational Services",,57884,0
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",44,"Training and Educational Services","Service payments under $100,000 (20 payees)",0,57884
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",46,"Protection Services",,53754,0
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",46,"Protection Services","Service payments under $100,000 (2 payees)",0,53754
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",47,"Informatics Services",,405015,0
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",47,"Informatics Services","House of Commons, Ottawa, Ontario",0,400515
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",47,"Informatics Services","Service payments under $100,000 (1 payee)",0,4500
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",48,"Management Consulting",,6000,0
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",48,"Management Consulting","Service payments under $100,000 (1 payee)",0,6000
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",82,"Special Fees and Services",,20164,0
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",82,"Special Fees and Services","Service payments under $100,000 (18 payees)",0,20164
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",87,"Interpretation and Translation Services",,1019,0
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",87,"Interpretation and Translation Services","Service payments under $100,000 (1 payee)",0,1019
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",89,"Other Services",,84715,0
2014/2015,18,Parliament,147,"Office of the Conflict of Interest and Ethics Commissioner",89,"Other Services","Service payments under $100,000 (10 payees)",0,84715
2014/2015,11,Health,148,"Public Health Agency of Canada",40,"Business Services",,5729897,0
2014/2015,11,Health,148,"Public Health Agency of Canada",40,"Business Services","Health Canada, Ottawa, Ontario",0,4290300
2014/2015,11,Health,148,"Public Health Agency of Canada",40,"Business Services","Nstein Technologies Inc, Montréal, Quebec",0,856760
2014/2015,11,Health,148,"Public Health Agency of Canada",40,"Business Services","Service payments under $100,000 (107 payees)",0,236869
2014/2015,11,Health,148,"Public Health Agency of Canada",40,"Business Services","Titan Building Maintenance Ltd, Winnipeg, Manitoba",0,345968
2014/2015,11,Health,148,"Public Health Agency of Canada",41,"Legal Services",,2151542,0
2014/2015,11,Health,148,"Public Health Agency of Canada",41,"Legal Services","Justice Canada, Ottawa, Ontario",0,1957436
2014/2015,11,Health,148,"Public Health Agency of Canada",41,"Legal Services","Service payments under $100,000 (9 payees)",0,194106
2014/2015,11,Health,148,"Public Health Agency of Canada",42,"Engineering and Architectural Services",,3824681,0
2014/2015,11,Health,148,"Public Health Agency of Canada",42,"Engineering and Architectural Services","GlaxoSmithkline, Mississauga, Ontario",0,3788431
2014/2015,11,Health,148,"Public Health Agency of Canada",42,"Engineering and Architectural Services","Service payments under $100,000 (3 payees)",0,36250
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services",,23097481,0
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Canadian Fitness and Lifestyle Research Institute, Ottawa, Ontario",0,746002
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Canadian Paediatric Society, Ottawa, Ontario",0,1450000
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Children's Hospital of Eastern Ontario, Ottawa, Ontario",0,100945
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","City of Toronto, Toronto, Ontario",0,110157
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","C17 Council, Edmonton, Alberta",0,144972
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Environics Research Group Limited, Toronto, Ontario",0,162250
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","GlaxoSmithkline, Mississauga, Ontario",0,9200000
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Government of British Columbia, Victoria, British Columbia",0,285000
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Government of Nunavut, Iqaluit, Nunavut",0,337168
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Government of Prince Edward Island, Charlottetown, Prince Edward Island",0,188427
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Government of Yukon, Whitehorse, Yukon",0,130950
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Institut national de santé publique du Québec, Québec, Quebec",0,447079
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Institute for Clinical Evaluative Sciences, Toronto, Ontario",0,184200
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Intelligent Health Solutions, Fergus, Ontario",0,120450
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Malatest and Associates Ltd, Victoria, British Columbia",0,452733
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","National Research Council of Canada, Ottawa, Ontario",0,1187616
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Natural Sciences and Engineering Research Council, Ottawa, Ontario",0,415553
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Newfoundland and Labrador Centre for Health Information, St John's, Newfoundland and Labrador",0,189937
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Ontario Agency for Health Protection and Promotion, Toronto, Ontario",0,148979
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Research Institute of the McGill University Health Centre, Montréal, Quebec",0,209000
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Rx Canada Inc, Mississauga, Ontario",0,350000
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Sanofi Pasteur Limited, Toronto, Ontario",0,2800000
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Service payments under $100,000 (94 payees)",0,2145582
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","Statistics Canada, Ottawa, Ontario",0,544065
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","University of Alberta, Edmonton, Alberta",0,215555
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","University of British Columbia, Vancouver, British Columbia",0,178798
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","University of Manitoba, Winnipeg, Manitoba",0,372063
2014/2015,11,Health,148,"Public Health Agency of Canada",43,"Scientific and Research Services","University of Saskatchewan, Saskatoon, Saskatchewan",0,280000
2014/2015,11,Health,148,"Public Health Agency of Canada",44,"Training and Educational Services",,2707421,0
2014/2015,11,Health,148,"Public Health Agency of Canada",44,"Training and Educational Services","Académie de formation linguistique, Ottawa, Ontario",0,228444
2014/2015,11,Health,148,"Public Health Agency of Canada",44,"Training and Educational Services","Canada School of Public Service, Ottawa, Ontario",0,463073
2014/2015,11,Health,148,"Public Health Agency of Canada",44,"Training and Educational Services","Fast Forward French, Ottawa, Ontario",0,107084
2014/2015,11,Health,148,"Public Health Agency of Canada",44,"Training and Educational Services","Graybridge Malkam, Ottawa, Ontario",0,113853
2014/2015,11,Health,148,"Public Health Agency of Canada",44,"Training and Educational Services","Health Canada, Ottawa, Ontario",0,140324
2014/2015,11,Health,148,"Public Health Agency of Canada",44,"Training and Educational Services","Instrux Media, Stittsville, Ontario",0,162577
2014/2015,11,Health,148,"Public Health Agency of Canada",44,"Training and Educational Services","Knowledge Circle Learning Services Inc, Ottawa, Ontario",0,117045
2014/2015,11,Health,148,"Public Health Agency of Canada",44,"Training and Educational Services","Service payments under $100,000 (419 payees)",0,1375021
2014/2015,11,Health,148,"Public Health Agency of Canada",45,"Health and Welfare Services",,1564011,0
2014/2015,11,Health,148,"Public Health Agency of Canada",45,"Health and Welfare Services","Alberta Health Services, Edmonton, Alberta",0,149261
2014/2015,11,Health,148,"Public Health Agency of Canada",45,"Health and Welfare Services","Altis Human Resources Inc, Ottawa, Ontario",0,142443
2014/2015,11,Health,148,"Public Health Agency of Canada",45,"Health and Welfare Services","Foreign Affairs, Trade and Development Canada, Ottawa, Ontario",0,182850
2014/2015,11,Health,148,"Public Health Agency of Canada",45,"Health and Welfare Services","MacKinnon and Bowes Limited, Toronto, Ontario",0,160619
2014/2015,11,Health,148,"Public Health Agency of Canada",45,"Health and Welfare Services","Middlesex-London Health Unit, London, Ontario",0,110000
2014/2015,11,Health,148,"Public Health Agency of Canada",45,"Health and Welfare Services","Ontario Agency for Health Protection and Promotion, Toronto, Ontario",0,126870
2014/2015,11,Health,148,"Public Health Agency of Canada",45,"Health and Welfare Services","Public Works and Government Services Canada, Gatineau, Quebec",0,100697
2014/2015,11,Health,148,"Public Health Agency of Canada",45,"Health and Welfare Services","Service payments under $100,000 (122 payees)",0,591271
2014/2015,11,Health,148,"Public Health Agency of Canada",46,"Protection Services",,416586,0
2014/2015,11,Health,148,"Public Health Agency of Canada",46,"Protection Services","Health Canada, Ottawa, Ontario",0,362228
2014/2015,11,Health,148,"Public Health Agency of Canada",46,"Protection Services","Service payments under $100,000 (14 payees)",0,54358
2014/2015,11,Health,148,"Public Health Agency of Canada",47,"Informatics Services",,18609501,0
2014/2015,11,Health,148,"Public Health Agency of Canada",47,"Informatics Services","British Columbia Institute of Technology, Burnaby, British Columbia",0,724923
2014/2015,11,Health,148,"Public Health Agency of Canada",47,"Informatics Services","Excel Human Resources, Ottawa, Ontario",0,104220
